Age Gender University_GPA Field_of_Study Internships_Completed Soft_Skills_Score Networking_Score Job_Offers Starting_Salary Career_Satisfaction
27 Female 2.27 Arts 3 6 4 2 44200.0 5
18 Female 3.24 Law 1 4 8 2 79600.0 7
28 Male 2.65 Law 0 10 5 5 38200.0 2
27 Male 2.91 Engineering 3 9 9 0 73900.0 4
20 Male 2.43 Medicine 4 6 9 5 34700.0 1
19 Male 3.73 Arts 0 8 3 4 73900.0 7
19 Male 3.17 Computer Science 4 8 9 4 64600.0 2
18 Male 3.89 Computer Science 3 4 4 1 44300.0 8
25 Other 3.15 Engineering 1 5 9 0 47300.0 10
20 Male 2.25 Medicine 0 2 2 2 52300.0 1
20 Female 2.34 Medicine 0 4 5 1 50000.0 2
23 Female 3.98 Law 3 6 6 0 56000.0 8
25 Female 3.45 Business 3 2 3 0 51700.0 5
26 Male 2.1 Computer Science 3 2 2 5 34900.0 5
26 Female 3.41 Computer Science 2 10 1 5 42000.0 7
21 Female 2.82 Mathematics 1 7 7 0 54200.0 4
22 Female 2.61 Computer Science 1 10 4 3 33800.0 9
19 Female 2.31 Computer Science 3 5 8 1 42000.0 3
28 Other 3.68 Mathematics 2 3 8 0 57900.0 8
26 Female 2.13 Arts 3 3 8 5 53600.0 3
25 Male 2.58 Medicine 3 7 2 1 45600.0 8
20 Female 2.61 Business 1 3 5 2 65200.0 1
28 Male 2.32 Arts 2 10 8 0 64500.0 10
29 Female 3.02 Medicine 1 5 10 4 41100.0 10
26 Male 2.02 Engineering 3 2 2 0 59900.0 7
20 Male 2.6 Computer Science 4 3 2 0 36500.0 1
26 Female 3.87 Business 0 4 1 1 53900.0 2
19 Female 2.62 Medicine 3 1 6 1 53700.0 1
29 Male 2.72 Engineering 2 4 5 5 50000.0 10
27 Male 2.95 Computer Science 4 4 1 3 46000.0 3
26 Female 3.12 Engineering 2 3 8 0 50800.0 9
25 Male 3.62 Mathematics 3 10 8 5 49800.0 1
26 Female 2.38 Engineering 3 9 5 2 25000.0 3
22 Male 3.74 Arts 0 3 3 1 70700.0 2
28 Female 3.52 Engineering 2 2 8 3 59400.0 5
28 Female 3.45 Arts 4 7 3 4 43100.0 7
19 Male 2.17 Law 0 9 4 4 64200.0 6
25 Male 2.04 Arts 2 6 7 3 42200.0 10
29 Male 3.19 Mathematics 3 5 7 5 25000.0 5
23 Female 3.73 Mathematics 0 1 4 4 55000.0 3
25 Female 3.17 Engineering 3 3 9 0 25900.0 7
28 Female 2.43 Medicine 1 9 6 1 29900.0 9
22 Male 2.18 Engineering 1 8 8 2 33700.0 2
27 Male 3.4 Engineering 0 9 7 4 51400.0 6
19 Male 3.44 Medicine 0 8 4 0 52500.0 5
23 Male 2.35 Computer Science 2 1 2 5 65800.0 9
22 Female 2.06 Business 4 8 2 1 31500.0 8
29 Female 2.82 Law 4 8 8 0 39000.0 9
29 Female 3.17 Computer Science 1 5 8 0 69200.0 7
22 Male 3.41 Engineering 1 6 1 5 57800.0 5
18 Female 3.62 Computer Science 1 2 1 1 54600.0 4
19 Female 3.22 Business 3 1 4 4 49400.0 8
25 Female 2.22 Mathematics 4 8 1 4 56000.0 2
20 Female 3.37 Computer Science 0 7 10 0 50400.0 1
27 Male 3.97 Business 1 4 1 3 51500.0 3
20 Male 3.81 Computer Science 2 7 10 4 56900.0 7
25 Female 3.74 Arts 0 2 5 0 36300.0 1
25 Male 2.6 Engineering 0 2 1 5 52800.0 5
19 Male 3.5 Business 0 7 10 2 25000.0 5
25 Female 3.7 Law 4 3 6 2 50100.0 3
28 Female 3.36 Engineering 1 6 4 3 42500.0 1
18 Female 2.5 Arts 2 7 10 5 62200.0 5
23 Male 3.91 Mathematics 3 7 5 0 29000.0 8
25 Male 2.9 Computer Science 2 10 9 2 52900.0 9
20 Female 2.26 Engineering 2 4 2 5 59300.0 6
25 Other 2.22 Computer Science 2 3 3 4 61200.0 1
29 Female 3.3 Computer Science 3 1 3 0 40200.0 5
18 Female 2.88 Engineering 2 7 9 3 44700.0 2
28 Female 2.19 Business 2 9 3 3 56200.0 1
28 Female 3.48 Business 1 1 10 4 32700.0 3
26 Male 3.6 Engineering 1 5 5 2 43300.0 10
28 Female 3.45 Business 1 4 6 5 36900.0 5
26 Female 2.4 Medicine 0 10 6 2 25000.0 9
22 Female 3.38 Computer Science 2 2 6 3 72000.0 7
27 Female 2.02 Engineering 4 7 1 1 50400.0 6
21 Female 2.61 Law 4 7 6 5 34300.0 9
28 Male 2.8 Arts 4 8 1 5 25000.0 6
23 Female 3.67 Mathematics 3 3 6 5 54800.0 4
29 Male 2.78 Engineering 1 6 10 3 26500.0 7
24 Female 2.02 Engineering 1 4 6 5 40000.0 2
22 Male 2.7 Computer Science 1 3 3 3 49300.0 2
28 Male 3.0 Arts 3 4 3 0 31400.0 6
27 Male 3.9 Computer Science 2 1 6 4 74800.0 5
26 Female 3.88 Law 0 7 2 0 34600.0 6
20 Male 2.36 Mathematics 1 7 5 3 31400.0 2
24 Male 2.37 Business 2 7 10 0 53400.0 2
27 Female 2.33 Engineering 4 2 3 2 44700.0 1
27 Male 3.58 Computer Science 0 1 5 3 79000.0 2
28 Female 2.01 Mathematics 4 9 3 2 71100.0 10
22 Female 2.25 Law 2 2 2 2 72500.0 7
24 Female 3.08 Law 2 5 4 4 58200.0 2
19 Male 2.5 Mathematics 4 5 5 2 60100.0 3
21 Female 2.18 Medicine 0 8 6 0 44400.0 6
19 Male 2.72 Engineering 4 1 2 0 60100.0 6
29 Male 2.55 Law 4 7 3 5 40100.0 10
24 Male 3.02 Mathematics 4 3 3 1 48000.0 9
19 Female 3.96 Business 0 2 6 4 29200.0 2
28 Male 2.25 Computer Science 3 5 1 5 43400.0 7
18 Female 2.75 Computer Science 0 4 7 5 58400.0 1
26 Female 3.86 Medicine 4 9 8 5 66400.0 6
18 Female 3.75 Business 1 1 7 1 56800.0 9
25 Male 2.79 Law 1 3 4 2 70600.0 8
19 Other 3.4 Mathematics 2 3 7 5 28700.0 6
29 Female 2.18 Medicine 3 4 1 3 57900.0 6
25 Female 3.43 Law 2 7 8 0 36800.0 6
20 Male 3.95 Law 2 5 10 3 56300.0 8
23 Female 3.07 Engineering 1 10 10 1 37800.0 2
20 Male 3.0 Arts 0 6 3 5 41500.0 9
24 Male 2.37 Mathematics 2 3 9 1 62800.0 10
27 Male 3.27 Law 2 5 1 0 53700.0 8
26 Female 3.18 Computer Science 3 2 6 5 37500.0 2
19 Male 3.3 Law 1 4 1 1 27400.0 8
29 Male 2.05 Medicine 0 3 8 3 36800.0 1
29 Female 3.1 Mathematics 3 3 3 1 48900.0 6
22 Female 3.19 Law 0 4 4 3 31800.0 6
23 Male 2.42 Mathematics 0 8 6 5 53700.0 9
21 Female 2.42 Computer Science 2 8 4 2 33500.0 9
21 Male 2.55 Computer Science 3 1 8 5 47100.0 5
21 Male 3.42 Medicine 2 5 9 4 54900.0 1
19 Male 3.21 Computer Science 4 2 5 0 42700.0 1
21 Female 3.69 Business 0 10 1 1 65900.0 7
28 Male 2.59 Business 3 6 8 5 55500.0 4
18 Male 3.82 Arts 1 3 2 0 36100.0 9
29 Male 3.49 Mathematics 2 10 6 1 33000.0 3
23 Female 2.79 Business 4 10 6 2 73300.0 6
18 Male 2.19 Medicine 4 9 7 3 66500.0 9
27 Male 2.51 Law 4 9 9 0 44700.0 4
23 Male 3.91 Business 2 8 1 2 54300.0 5
18 Male 2.62 Arts 1 2 10 2 45700.0 5
23 Female 2.66 Mathematics 3 2 8 4 59800.0 5
27 Female 2.38 Engineering 0 2 5 2 52500.0 2
25 Male 3.61 Engineering 1 5 6 4 25000.0 2
28 Male 2.55 Medicine 2 10 8 2 67100.0 1
19 Male 2.66 Arts 3 9 8 3 70300.0 1
19 Male 2.83 Business 0 7 7 2 42900.0 4
29 Male 2.87 Arts 3 7 7 5 54700.0 3
21 Female 2.82 Computer Science 0 3 1 3 66300.0 4
28 Other 3.01 Arts 0 3 8 1 101000.0 6
20 Other 3.63 Business 4 10 3 2 57900.0 1
21 Female 3.64 Medicine 2 3 5 2 55200.0 8
29 Female 3.6 Computer Science 1 1 4 1 62900.0 8
24 Female 2.2 Arts 4 8 10 4 64400.0 7
28 Male 3.6 Engineering 4 2 3 3 58000.0 4
18 Female 2.24 Business 3 7 10 1 30700.0 8
23 Male 2.25 Medicine 0 9 5 1 52700.0 9
20 Female 3.9 Law 0 2 3 5 54400.0 5
28 Female 3.64 Business 3 1 9 0 28000.0 6
27 Male 3.1 Arts 2 5 9 1 59500.0 10
24 Male 3.75 Mathematics 0 10 6 4 33100.0 8
27 Female 3.98 Medicine 4 5 3 4 69800.0 5
19 Male 3.22 Engineering 4 1 5 4 38000.0 4
19 Female 3.23 Computer Science 0 9 8 3 64200.0 8
21 Female 3.51 Arts 0 3 9 3 39700.0 3
18 Female 2.46 Medicine 2 2 3 2 68900.0 6
20 Female 2.33 Computer Science 0 7 5 1 70800.0 9
26 Male 3.52 Mathematics 2 5 2 5 58500.0 6
24 Male 2.69 Medicine 4 4 2 4 40600.0 9
24 Female 2.27 Law 2 4 2 1 56300.0 8
28 Female 2.63 Arts 0 9 6 2 39100.0 9
21 Female 2.72 Medicine 1 9 3 2 32900.0 10
19 Male 3.93 Engineering 0 1 10 4 42300.0 9
21 Male 3.4 Mathematics 1 10 5 1 49200.0 8
23 Other 3.06 Medicine 4 7 8 2 40500.0 9
28 Male 3.94 Arts 3 8 5 0 46000.0 7
28 Female 3.81 Medicine 4 5 2 3 41600.0 7
20 Male 3.02 Computer Science 4 7 6 1 50200.0 4
18 Female 3.81 Computer Science 4 8 2 4 46600.0 1
29 Female 2.81 Mathematics 2 8 8 2 27200.0 7
25 Female 2.46 Law 4 9 2 2 49400.0 8
29 Male 2.47 Business 3 5 7 2 38000.0 9
22 Female 3.32 Mathematics 0 2 4 3 36400.0 1
22 Female 3.0 Law 1 6 4 1 36300.0 9
28 Male 3.32 Mathematics 4 1 8 2 52600.0 7
21 Female 3.37 Business 1 10 4 5 56000.0 7
23 Female 2.04 Engineering 4 6 8 3 51900.0 3
20 Female 2.11 Computer Science 2 3 9 0 60900.0 1
26 Female 3.07 Business 1 3 8 1 50000.0 7
22 Male 2.38 Medicine 4 7 4 4 52000.0 10
20 Male 3.27 Engineering 4 4 5 1 37200.0 8
28 Male 3.1 Arts 3 5 6 2 57400.0 6
18 Female 3.17 Business 3 6 9 4 47800.0 7
27 Female 2.6 Mathematics 3 10 5 5 59400.0 9
29 Female 3.28 Law 2 6 2 1 48600.0 8
23 Male 3.66 Business 1 2 7 4 50000.0 5
19 Male 4.0 Law 2 3 6 1 38200.0 4
20 Female 3.68 Mathematics 0 1 3 5 47600.0 4
18 Male 3.11 Mathematics 4 3 8 0 80500.0 4
26 Male 2.39 Law 4 8 3 0 25000.0 2
25 Female 3.36 Computer Science 4 4 10 0 43200.0 10
29 Male 3.88 Engineering 3 2 4 1 61700.0 10
19 Male 2.42 Law 4 4 9 4 39300.0 7
29 Male 2.51 Computer Science 3 7 4 0 51700.0 8
28 Male 2.3 Computer Science 0 9 2 3 48500.0 7
25 Other 3.47 Law 2 5 9 3 62800.0 10
29 Male 2.81 Engineering 2 5 10 0 46300.0 8
26 Male 2.13 Medicine 2 5 8 0 25300.0 9
18 Male 3.75 Mathematics 3 10 4 2 75300.0 8
22 Female 3.12 Business 1 9 6 3 48100.0 5
25 Male 2.66 Computer Science 1 7 6 3 52400.0 4
28 Female 2.69 Business 0 3 2 0 43200.0 5
19 Male 2.58 Engineering 1 2 9 5 52500.0 1
21 Male 2.91 Medicine 0 9 6 2 64700.0 5
24 Male 2.67 Arts 4 3 5 4 47800.0 6
20 Female 3.1 Mathematics 2 8 2 2 38300.0 9
29 Female 3.55 Mathematics 3 4 10 2 30400.0 9
22 Male 3.35 Medicine 0 5 1 3 67600.0 10
25 Female 2.59 Engineering 3 8 7 0 43400.0 3
29 Female 3.06 Medicine 3 5 4 0 58300.0 8
27 Male 3.68 Mathematics 2 10 7 0 60400.0 8
20 Female 2.14 Arts 4 2 5 2 46600.0 9
21 Male 2.16 Computer Science 4 6 1 2 48800.0 1
26 Female 3.11 Medicine 1 7 5 5 50200.0 5
24 Female 3.28 Law 4 1 4 1 62100.0 5
18 Female 2.42 Law 2 10 1 4 37800.0 7
29 Female 3.49 Engineering 3 9 10 1 47000.0 8
21 Male 3.29 Mathematics 0 6 2 5 54400.0 7
21 Female 3.85 Mathematics 0 4 9 4 54700.0 6
26 Male 2.34 Medicine 4 2 1 1 59300.0 4
23 Male 3.5 Arts 1 9 10 1 30100.0 9
26 Female 2.17 Engineering 0 6 4 1 45100.0 2
29 Female 3.13 Medicine 1 9 8 1 56100.0 6
23 Female 3.1 Engineering 0 2 5 2 30500.0 10
23 Male 2.78 Law 1 5 10 4 76300.0 6
22 Female 3.69 Arts 1 6 7 5 26800.0 4
22 Female 2.01 Computer Science 3 5 2 1 33000.0 3
19 Male 3.04 Arts 2 6 4 1 39300.0 3
25 Male 2.43 Computer Science 0 3 4 5 37600.0 2
25 Male 3.49 Mathematics 4 9 1 0 57500.0 3
28 Male 2.09 Business 2 2 8 2 51300.0 4
18 Other 3.66 Law 3 2 3 3 36700.0 10
25 Female 3.68 Mathematics 3 5 4 0 81100.0 4
22 Female 3.67 Law 3 10 2 5 61300.0 10
19 Other 2.31 Law 4 3 10 3 53900.0 7
19 Male 3.26 Arts 0 2 5 1 60800.0 4
23 Female 2.03 Computer Science 0 6 5 4 56000.0 9
28 Male 3.7 Business 1 6 3 3 52900.0 8
26 Female 3.45 Business 1 7 8 3 57600.0 1
18 Male 3.06 Business 1 4 1 3 49400.0 10
29 Female 3.46 Mathematics 4 8 2 4 60100.0 1
23 Male 2.19 Engineering 2 3 1 0 51200.0 6
26 Male 3.06 Arts 0 10 6 2 45800.0 4
25 Female 2.58 Arts 1 1 4 4 74500.0 10
28 Male 3.95 Mathematics 4 5 10 0 51300.0 6
23 Female 3.71 Law 4 6 1 1 46300.0 9
20 Male 3.47 Arts 1 3 7 0 37100.0 10
25 Female 3.87 Arts 3 2 9 3 35000.0 5
26 Male 2.69 Engineering 3 3 5 0 50700.0 8
18 Male 3.8 Arts 3 3 7 0 44600.0 2
29 Male 2.65 Computer Science 1 7 4 1 38900.0 8
26 Male 3.47 Mathematics 4 1 4 1 69400.0 8
23 Male 3.47 Business 4 4 4 0 65600.0 2
23 Male 2.04 Engineering 0 3 5 4 35100.0 7
29 Male 2.72 Engineering 3 10 8 1 44800.0 8
21 Male 2.04 Law 1 7 4 3 25700.0 7
18 Female 3.99 Arts 0 1 7 4 42600.0 6
27 Female 2.24 Business 4 8 9 5 39800.0 3
25 Male 3.09 Mathematics 0 10 6 0 47600.0 3
19 Female 3.58 Computer Science 3 7 4 5 36700.0 8
29 Female 2.4 Mathematics 2 8 5 3 25000.0 4
18 Male 2.97 Business 3 8 8 3 41700.0 10
19 Female 3.21 Mathematics 3 9 4 4 68900.0 8
18 Male 2.32 Medicine 1 1 4 0 40500.0 10
18 Female 3.56 Business 2 9 7 3 79100.0 6
26 Male 2.6 Computer Science 2 1 6 5 37400.0 3
18 Female 2.42 Computer Science 2 3 1 5 51200.0 10
21 Female 3.12 Computer Science 4 7 9 1 54800.0 2
27 Male 2.82 Engineering 0 8 5 1 34400.0 1
23 Male 3.84 Mathematics 4 5 10 4 25200.0 4
24 Other 3.76 Engineering 2 1 2 1 66300.0 8
19 Male 2.97 Medicine 1 3 5 2 66400.0 4
23 Female 2.72 Business 3 7 8 0 70900.0 8
24 Female 2.65 Arts 3 2 6 3 37700.0 8
27 Female 2.54 Law 4 2 8 3 55500.0 1
27 Female 3.09 Medicine 4 9 5 4 50600.0 6
19 Female 3.61 Mathematics 1 6 4 4 48500.0 10
19 Female 2.62 Arts 3 4 10 3 44200.0 8
27 Male 2.38 Mathematics 4 10 3 1 61600.0 8
24 Male 2.95 Arts 0 9 2 4 89400.0 1
29 Male 2.14 Medicine 4 7 9 2 54200.0 8
18 Other 3.4 Business 4 7 1 4 52700.0 9
25 Female 3.04 Law 2 8 10 1 40200.0 6
28 Male 2.99 Arts 0 3 2 0 60100.0 7
20 Female 2.6 Engineering 0 2 6 2 25000.0 6
28 Female 3.81 Engineering 1 1 6 4 45000.0 5
23 Male 2.18 Medicine 2 2 1 0 55500.0 1
26 Female 3.74 Law 0 3 8 0 53700.0 2
23 Male 2.75 Law 2 5 4 5 48600.0 10
26 Female 3.76 Mathematics 2 8 7 3 25000.0 2
24 Male 3.46 Arts 3 3 10 1 72400.0 9
26 Female 2.21 Medicine 0 7 9 3 53400.0 6
19 Female 3.66 Law 3 5 2 5 49700.0 3
29 Male 3.36 Law 4 5 7 1 68900.0 3
25 Other 2.06 Engineering 4 8 1 5 68100.0 10
25 Female 2.27 Medicine 3 10 3 0 46800.0 10
19 Male 3.27 Arts 4 5 4 4 46100.0 2
29 Male 3.33 Arts 3 10 3 1 57100.0 7
21 Female 3.49 Engineering 1 7 8 1 68500.0 1
28 Male 3.44 Mathematics 2 10 7 0 64800.0 1
24 Male 3.32 Computer Science 1 8 3 2 35500.0 10
28 Male 3.53 Computer Science 0 8 7 0 33700.0 3
21 Male 3.15 Law 1 3 2 5 37000.0 1
21 Female 2.52 Business 1 4 3 0 58200.0 3
23 Male 3.82 Engineering 4 8 7 1 44200.0 9
27 Male 2.04 Business 3 5 10 0 57500.0 7
23 Male 2.73 Law 0 1 5 3 30500.0 9
27 Male 3.46 Mathematics 4 7 9 0 37600.0 7
20 Female 2.85 Engineering 0 3 8 4 57400.0 9
26 Male 2.05 Arts 2 2 6 0 26800.0 3
29 Other 2.13 Mathematics 3 10 4 0 76700.0 7
27 Female 3.3 Engineering 4 5 3 4 66700.0 6
28 Male 3.93 Medicine 1 1 6 2 70800.0 2
19 Female 3.1 Business 2 9 9 2 61500.0 6
23 Male 3.01 Engineering 1 10 5 2 25000.0 3
29 Female 2.64 Business 0 5 7 3 66900.0 2
24 Other 2.51 Mathematics 2 6 7 4 60900.0 5
29 Male 2.04 Law 4 7 7 3 45000.0 5
26 Male 2.55 Engineering 1 9 9 3 43200.0 2
20 Female 2.9 Computer Science 1 5 2 5 61700.0 3
27 Male 2.4 Business 0 4 8 3 26200.0 8
20 Male 2.17 Arts 0 3 2 4 63800.0 5
24 Male 3.44 Arts 3 5 1 1 40300.0 8
21 Male 3.79 Engineering 3 10 10 1 52500.0 10
25 Female 3.87 Arts 0 10 6 2 53000.0 4
24 Male 3.24 Mathematics 3 3 2 3 29700.0 4
22 Male 2.11 Arts 1 5 5 2 25800.0 6
24 Female 3.48 Business 0 8 1 3 53700.0 10
20 Male 2.22 Mathematics 2 2 7 2 49200.0 5
29 Male 3.34 Engineering 0 4 1 0 54200.0 5
19 Female 3.56 Business 4 8 8 4 34800.0 9
23 Male 3.45 Engineering 4 5 5 3 63100.0 6
19 Female 3.9 Arts 0 8 5 5 68200.0 3
20 Female 3.48 Mathematics 2 6 3 3 45900.0 4
23 Male 3.39 Engineering 0 1 2 3 32700.0 9
22 Female 2.52 Law 2 5 6 4 41500.0 6
25 Male 3.85 Engineering 1 10 4 0 54400.0 8
26 Male 2.36 Medicine 1 2 10 1 56700.0 7
28 Female 3.81 Engineering 2 7 4 4 79300.0 1
20 Female 2.63 Medicine 3 10 6 0 62300.0 1
29 Male 2.26 Business 1 4 2 2 46200.0 10
27 Female 3.65 Medicine 4 2 2 3 58000.0 7
20 Female 2.0 Mathematics 0 1 10 3 55000.0 2
20 Other 3.66 Business 3 5 10 1 50700.0 9
23 Female 2.52 Engineering 4 10 4 2 74900.0 10
18 Male 3.77 Business 0 8 6 0 40600.0 9
24 Male 3.38 Arts 4 8 2 2 59000.0 2
29 Female 3.33 Law 3 10 7 2 58700.0 9
18 Male 2.73 Engineering 2 2 8 1 77300.0 9
22 Female 2.12 Mathematics 0 6 9 0 25000.0 10
27 Male 3.66 Medicine 4 7 6 1 68200.0 6
25 Male 2.34 Law 4 10 2 0 33400.0 5
21 Male 2.74 Computer Science 3 1 6 4 27000.0 10
22 Other 3.2 Law 3 5 8 4 35800.0 2
21 Male 2.96 Engineering 3 6 10 3 27800.0 6
29 Female 2.4 Mathematics 2 7 1 1 67800.0 9
29 Male 2.28 Mathematics 1 9 6 4 74200.0 3
21 Male 2.25 Law 4 3 1 5 39400.0 3
29 Male 3.73 Law 2 8 6 2 46900.0 4
25 Female 2.06 Arts 4 10 10 2 67000.0 10
19 Male 3.95 Business 2 3 4 4 75100.0 4
18 Male 2.4 Law 0 9 3 1 52300.0 1
20 Male 2.22 Medicine 1 8 3 3 43400.0 2
26 Male 3.15 Mathematics 4 9 4 2 28700.0 6
21 Other 2.16 Medicine 3 5 3 3 32000.0 5
27 Female 3.2 Arts 1 9 9 2 74400.0 10
22 Male 3.7 Law 4 3 4 0 32200.0 4
19 Female 2.1 Law 0 7 1 4 55900.0 10
21 Female 3.6 Arts 4 3 4 1 46400.0 9
19 Male 2.79 Engineering 4 6 1 2 44800.0 2
19 Female 2.32 Computer Science 4 8 10 4 26700.0 8
21 Female 2.35 Computer Science 1 2 10 3 46700.0 4
23 Male 3.84 Business 4 8 3 1 74500.0 9
24 Male 2.22 Medicine 3 1 4 1 49800.0 4
27 Other 3.73 Engineering 2 4 4 4 58500.0 2
20 Female 3.09 Medicine 3 7 9 4 27900.0 6
20 Male 2.08 Engineering 0 1 6 4 48300.0 9
27 Male 2.93 Arts 1 6 3 0 47200.0 7
23 Male 3.63 Business 2 10 7 0 48200.0 1
29 Female 3.45 Arts 1 6 4 1 56500.0 9
20 Female 2.98 Medicine 1 7 7 4 53700.0 6
19 Other 3.72 Mathematics 4 9 2 5 35200.0 9
25 Male 2.24 Business 3 7 7 5 39000.0 2
22 Female 3.82 Law 2 3 8 0 50000.0 7
18 Female 3.69 Mathematics 4 4 7 1 81800.0 8
20 Male 3.42 Engineering 2 1 6 2 38700.0 8
27 Male 3.64 Engineering 3 5 4 5 43000.0 5
25 Other 3.09 Business 4 7 9 4 45000.0 7
21 Female 3.35 Arts 2 3 1 0 55000.0 7
24 Female 3.12 Business 4 6 5 1 64400.0 3
27 Female 2.71 Arts 1 3 1 4 55800.0 2
29 Male 3.14 Business 0 4 10 1 34500.0 5
19 Female 2.51 Arts 2 5 1 2 59400.0 4
24 Female 2.88 Computer Science 3 6 6 5 72800.0 8
22 Female 2.56 Business 2 6 6 1 50700.0 5
22 Other 2.25 Arts 0 1 7 1 46100.0 9
23 Female 2.64 Law 2 8 10 2 76300.0 7
26 Male 3.7 Medicine 2 3 9 3 30300.0 1
23 Female 2.76 Mathematics 2 4 6 4 52000.0 2
29 Male 3.5 Mathematics 3 8 2 2 55300.0 8
25 Male 2.35 Mathematics 0 5 4 5 54400.0 10
24 Male 2.85 Medicine 0 6 9 2 59600.0 8
26 Male 2.23 Business 3 1 2 5 32400.0 2
21 Female 2.28 Business 2 8 7 4 46000.0 7
19 Female 3.23 Engineering 2 5 4 5 44300.0 8
24 Female 3.21 Arts 0 1 10 1 33200.0 4
23 Female 2.43 Business 2 7 6 0 28300.0 3
18 Male 2.95 Medicine 1 2 1 4 69000.0 10
28 Female 3.73 Medicine 2 6 8 2 52400.0 9
26 Male 2.35 Mathematics 2 3 6 1 35900.0 2
26 Male 2.04 Medicine 4 6 7 5 35900.0 3
29 Female 3.3 Arts 0 9 6 3 49500.0 8
19 Male 2.11 Computer Science 0 6 7 1 63700.0 2
20 Male 3.96 Business 1 1 5 0 36800.0 5
22 Female 3.22 Mathematics 1 6 3 1 58400.0 10
22 Female 2.94 Computer Science 1 3 6 0 71700.0 8
18 Male 2.86 Arts 0 4 10 3 58200.0 7
25 Other 3.15 Mathematics 4 4 9 3 37900.0 4
29 Female 2.18 Law 4 9 6 1 48300.0 10
25 Female 3.86 Business 3 8 9 4 45500.0 9
21 Male 3.25 Engineering 0 7 2 4 42900.0 2
24 Female 2.37 Business 3 5 1 4 49700.0 7
28 Female 3.13 Business 2 10 4 5 42200.0 7
27 Female 2.27 Business 1 4 5 5 35900.0 7
20 Female 2.04 Mathematics 3 3 10 3 56900.0 7
23 Male 3.26 Mathematics 3 1 7 0 64100.0 5
27 Male 3.3 Business 0 9 8 5 65500.0 1
27 Male 3.17 Law 1 8 1 5 34700.0 4
29 Male 2.37 Business 1 1 6 2 65100.0 5
26 Female 3.21 Arts 4 2 1 1 73900.0 10
18 Male 2.11 Business 3 1 8 5 34300.0 4
22 Other 3.22 Law 4 1 1 5 36600.0 7
21 Female 3.11 Arts 3 9 4 0 31100.0 2
25 Male 3.31 Business 0 5 3 2 33500.0 2
28 Male 3.79 Business 0 3 2 3 71400.0 2
29 Female 3.7 Arts 2 2 8 2 36400.0 10
18 Other 3.96 Business 3 8 6 3 60700.0 3
26 Male 3.95 Law 3 8 4 3 26900.0 5
23 Male 3.54 Mathematics 1 6 3 5 29600.0 10
21 Female 3.91 Medicine 1 2 6 5 38000.0 9
29 Female 3.73 Business 4 1 6 5 58700.0 3
26 Male 3.46 Engineering 2 6 5 0 47000.0 6
28 Female 2.15 Arts 0 1 3 4 49000.0 6
22 Male 2.1 Law 3 6 10 4 38200.0 6
22 Male 3.68 Business 4 10 9 0 41800.0 5
29 Male 2.98 Business 2 2 6 1 32800.0 2
22 Male 3.63 Arts 1 7 5 3 60300.0 1
18 Male 2.63 Computer Science 2 10 7 1 55200.0 5
18 Female 2.8 Law 4 2 1 3 45500.0 8
25 Male 3.4 Law 0 2 7 5 45000.0 10
29 Male 3.83 Medicine 1 6 1 3 54100.0 5
25 Male 2.18 Mathematics 1 4 9 5 64200.0 3
29 Other 3.72 Mathematics 0 6 6 4 40400.0 3
23 Male 3.59 Medicine 1 8 7 4 60100.0 2
29 Male 2.63 Business 4 10 7 3 40400.0 7
28 Female 2.71 Arts 1 3 1 5 46500.0 2
21 Other 2.09 Engineering 3 5 2 4 47100.0 6
19 Male 2.03 Business 2 5 10 4 66700.0 8
19 Female 2.95 Medicine 4 10 3 5 42700.0 8
26 Female 2.19 Business 0 9 8 2 25000.0 2
22 Female 2.39 Arts 4 7 9 2 35500.0 6
21 Male 3.69 Law 3 9 8 5 79200.0 3
27 Female 3.14 Law 1 8 6 3 25200.0 9
18 Male 3.27 Law 1 3 2 4 25000.0 3
24 Female 2.37 Law 4 2 2 2 62100.0 1
20 Female 3.66 Mathematics 1 3 10 1 60300.0 9
23 Male 3.74 Engineering 1 6 7 3 44500.0 8
22 Female 3.05 Computer Science 3 10 9 3 57900.0 2
22 Male 3.83 Mathematics 0 4 6 1 43400.0 10
28 Female 3.69 Engineering 2 1 1 3 35400.0 10
22 Male 3.46 Business 4 10 9 4 75500.0 3
18 Male 3.47 Medicine 0 10 7 2 40000.0 7
18 Male 2.21 Arts 2 9 3 0 29800.0 6
20 Female 2.54 Business 0 6 2 2 25000.0 8
29 Male 2.13 Computer Science 4 1 3 5 69700.0 10
27 Male 2.02 Arts 3 3 2 1 52600.0 5
21 Male 2.32 Arts 3 1 10 0 62600.0 5
22 Female 3.76 Arts 3 9 2 5 77900.0 2
19 Female 2.48 Business 0 4 4 5 42400.0 6
25 Male 3.94 Computer Science 4 2 6 4 81800.0 5
28 Male 3.19 Business 1 4 3 4 48200.0 9
28 Male 2.47 Arts 1 2 9 2 51100.0 3
19 Male 2.99 Arts 3 6 5 3 71000.0 5
26 Male 2.44 Mathematics 0 6 5 5 50600.0 3
19 Female 3.97 Medicine 1 7 7 3 62500.0 9
26 Male 3.69 Engineering 0 9 9 1 42800.0 9
24 Male 2.05 Business 4 9 1 3 56000.0 10
25 Male 3.9 Computer Science 3 4 9 4 71000.0 7
28 Other 3.44 Mathematics 2 9 2 0 59000.0 1
19 Female 2.16 Arts 3 8 3 5 43800.0 9
